"409.2","409.2","409.2","213.9","213.9","213.9","6.79","6.93","6.58","1.59","1.5","1.52","0.74","0.74","0.74","38.16","36.0","36.36","""2017-12-05 19:50:41.347"""
"431.2","431.2","431.2","225.4","225.4","225.4","6.65","6.93","7.28","1.59","1.37","1.61","0.78","0.78","0.78","38.16","32.76","38.52","""2017-12-05 19:50:41.425"""
"440.0","440.0","440.0","230.0","230.0","230.0","7.0","7.63","6.79","1.64","1.5","1.52","0.8","0.8","0.8","39.24","36.0","36.36","""2017-12-05 19:50:41.482"""
"426.8","426.8","426.8","223.1","223.1","223.1","7.14","6.93","7.14","1.59","1.62","1.43","0.78","0.78","0.78","38.16","38.88","34.2","""2017-12-05 19:50:41.542"""
"457.6","457.6","457.6","239.2","239.2","239.2","6.37","6.93","7.14","1.55","1.41","1.41","0.83","0.83","0.83","37.08","33.84","33.84","""2017-12-05 19:50:41.605"""
"440.0","440.0","440.0","230.0","230.0","230.0","6.79","6.37","6.93","1.46","1.47","1.5","0.8","0.8","0.8","34.92","35.28","36.0","""2017-12-05 19:50:41.658"""
"426.8","426.8","426.8","223.1","223.1","223.1","6.72","7.0","6.79","1.58","1.37","1.53","0.78","0.78","0.78","37.8","32.76","36.72","""2017-12-05 19:50:42.744"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2017-12-05 19:50:42.843"""
"440.0","440.0","440.0","230.0","230.0","230.0","7.07","6.37","7.63","1.38","1.56","1.46","0.8","0.8","0.8","33.12","37.44","34.92","""2017-12-05 19:50:42.913"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2017-12-05 19:50:43.021"""
"457.6","457.6","457.6","239.2","239.2","239.2","6.58","7.56","7.07","1.58","1.47","1.37","0.83","0.83","0.83","37.8","35.28","32.76","""2017-12-05 19:50:43.1"""
"475.2","475.2","475.2","248.4","248.4","248.4","7.42","6.65","6.58","1.64","1.58","1.59","0.86","0.86","0.86","39.24","37.8","38.16","""2017-12-05 19:50:43.165"""
"422.4","422.4","422.4","220.8","220.8","220.8","6.44","7.07","6.72","1.41","1.55","1.53","0.77","0.77","0.77","33.84","37.08","36.72","""2017-12-05 19:50:43.226"""
"440.0","440.0","440.0","230.0","230.0","230.0","6.37","6.65","6.79","1.56","1.41","1.55","0.8","0.8","0.8","37.44","33.84","37.08","""2017-12-05 19:50:43.294"""
"400.4","400.4","400.4","209.3","209.3","209.3","6.79","7.28","7.42","1.62","1.61","1.59","0.73","0.73","0.73","38.88","38.52","38.16","""2017-12-05 19:50:43.364"""
"400.4","400.4","400.4","209.3","209.3","209.3","7.0","6.72","6.79","1.49","1.61","1.64","0.73","0.73","0.73","35.64","38.52","39.24","""2017-12-05 19:50:43.438"""
"422.4","422.4","422.4","220.8","220.8","220.8","6.93","7.21","6.86","1.61","1.64","1.44","0.77","0.77","0.77","38.52","39.24","34.56","""2017-12-05 19:50:43.505"""
"404.8","404.8","404.8","211.6","211.6","211.6","6.72","7.35","7.42","1.47","1.5","1.53","0.74","0.74","0.74","35.28","36.0","36.72","""2017-12-05 19:50:43.593"""
"475.2","475.2","475.2","248.4","248.4","248.4","7.56","6.79","7.0","1.41","1.43","1.61","0.86","0.86","0.86","33.84","34.2","38.52","""2017-12-05 19:50:43.647"""
"457.6","457.6","457.6","239.2","239.2","239.2","6.86","7.28","7.49","1.56","1.53","1.53","0.83","0.83","0.83","37.44","36.72","36.72","""2017-12-05 19:50:43.703"""
"400.4","400.4","400.4","209.3","209.3","209.3","6.58","7.56","7.42","1.37","1.5","1.47","0.73","0.73","0.73","32.76","36.0","35.28","""2017-12-05 19:50:43.757"""
"444.4","444.4","444.4","232.3","232.3","232.3","6.93","7.28","6.51","1.44","1.59","1.49","0.81","0.81","0.81","34.56","38.16","35.64","""2017-12-05 19:50:43.82"""
"462.0","462.0","462.0","241.5","241.5","241.5","6.44","7.07","6.86","1.5","1.4","1.43","0.84","0.84","0.84","36.0","33.48","34.2","""2017-12-05 19:50:43.88"""
"422.4","422.4","422.4","220.8","220.8","220.8","7.07","7.0","6.65","1.61","1.53","1.61","0.77","0.77","0.77","38.52","36.72","38.52","""2017-12-05 19:50:45.011"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2017-12-05 19:50:45.154"""
"422.4","422.4","422.4","220.8","220.8","220.8","7.21","7.49","7.0","1.4","1.47","1.49","0.77","0.77","0.77","33.48","35.28","35.64","""2017-12-05 19:50:45.248"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2017-12-05 19:50:45.437"""
"400.4","400.4","400.4","209.3","209.3","209.3","7.35","6.37","7.0","1.52","1.43","1.61","0.73","0.73","0.73","36.36","34.2","38.52","""2017-12-05 19:50:45.563"""
"435.6","435.6","435.6","227.7","227.7","227.7","6.86","6.58","6.51","1.62","1.64","1.55","0.79","0.79","0.79","38.88","39.24","37.08","""2017-12-05 19:50:45.731"""
"479.6","479.6","479.6","250.7","250.7","250.7","7.07","7.07","6.51","1.53","1.5","1.53","0.87","0.87","0.87","36.72","36.0","36.72","""2017-12-05 19:50:45.938"""
"479.6","479.6","479.6","250.7","250.7","250.7","7.07","7.0","7.35","1.59","1.44","1.49","0.87","0.87","0.87","38.16","34.56","35.64","""2017-12-05 19:50:46.092"""
"426.8","426.8","426.8","223.1","223.1","223.1","6.86","6.86","7.07","1.46","1.55","1.53","0.78","0.78","0.78","34.92","37.08","36.72","""2017-12-05 19:50:46.272"""
"448.8","448.8","448.8","234.6","234.6","234.6","7.42","7.14","7.14","1.53","1.53","1.5","0.82","0.82","0.82","36.72","36.72","36.0","""2017-12-05 19:50:46.498"""
"409.2","409.2","409.2","213.9","213.9","213.9","7.49","7.35","7.28","1.61","1.41","1.52","0.74","0.74","0.74","38.52","33.84","36.36","""2017-12-05 19:50:46.692"""
"444.4","444.4","444.4","232.3","232.3","232.3","6.44","6.72","7.07","1.47","1.44","1.37","0.81","0.81","0.81","35.28","34.56","32.76","""2017-12-05 19:50:46.821"""
"400.4","400.4","400.4","209.3","209.3","209.3","6.51","6.86","7.35","1.38","1.59","1.5","0.73","0.73","0.73","33.12","38.16","36.0","""2017-12-05 19:50:46.927"""
"409.2","409.2","409.2","213.9","213.9","213.9","7.63","6.65","7.42","1.37","1.43","1.43","0.74","0.74","0.74","32.76","34.2","34.2","""2017-12-05 19:50:47.073"""
"431.2","431.2","431.2","225.4","225.4","225.4","6.44","7.28","6.86","1.59","1.37","1.37","0.78","0.78","0.78","38.16","32.76","32.76","""2017-12-05 19:50:47.252"""
"462.0","462.0","462.0","241.5","241.5","241.5","6.86","7.63","6.44","1.43","1.56","1.62","0.84","0.84","0.84","34.2","37.44","38.88","""2017-12-05 19:50:47.338"""
"426.8","426.8","426.8","223.1","223.1","223.1","7.49","6.79","7.28","1.5","1.46","1.59","0.78","0.78","0.78","36.0","34.92","38.16","""2017-12-05 19:50:47.406"""
"431.2","431.2","431.2","225.4","225.4","225.4","6.72","7.0","6.72","1.46","1.59","1.52","0.78","0.78","0.78","34.92","38.16","36.36","""2017-12-05 19:50:48.487"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2017-12-05 19:50:48.654"""
"444.4","444.4","444.4","232.3","232.3","232.3","6.79","6.44","7.63","1.5","1.49","1.53","0.81","0.81","0.81","36.0","35.64","36.72","""2017-12-05 19:50:48.73"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2017-12-05 19:50:48.783"""
"448.8","448.8","448.8","234.6","234.6","234.6","7.21","6.79","7.63","1.41","1.43","1.47","0.82","0.82","0.82","33.84","34.2","35.28","""2017-12-05 19:50:48.86"""
"435.6","435.6","435.6","227.7","227.7","227.7","7.63","7.07","7.28","1.44","1.47","1.38","0.79","0.79","0.79","34.56","35.28","33.12","""2017-12-05 19:50:48.942"""
"457.6","457.6","457.6","239.2","239.2","239.2","6.72","6.37","7.14","1.44","1.64","1.59","0.83","0.83","0.83","34.56","39.24","38.16","""2017-12-05 19:50:49.014"""
"422.4","422.4","422.4","220.8","220.8","220.8","6.93","7.14","7.56","1.55","1.58","1.43","0.77","0.77","0.77","37.08","37.8","34.2","""2017-12-05 19:50:49.08"""
"479.6","479.6","479.6","250.7","250.7","250.7","6.58","6.93","7.14","1.5","1.59","1.58","0.87","0.87","0.87","36.0","38.16","37.8","""2017-12-05 19:50:49.158"""
"470.8","470.8","470.8","246.1","246.1","246.1","6.72","6.72","7.56","1.43","1.47","1.55","0.86","0.86","0.86","34.2","35.28","37.08","""2017-12-05 19:50:49.253"""
"418.0","418.0","418.0","218.5","218.5","218.5","6.79","6.37","6.86","1.64","1.64","1.53","0.76","0.76","0.76","39.24","39.24","36.72","""2017-12-05 19:50:49.336"""
"479.6","479.6","479.6","250.7","250.7","250.7","6.37","7.63","6.51","1.44","1.52","1.44","0.87","0.87","0.87","34.56","36.36","34.56","""2017-12-05 19:50:49.455"""
"431.2","431.2","431.2","225.4","225.4","225.4","6.65","7.63","7.49","1.56","1.47","1.58","0.78","0.78","0.78","37.44","35.28","37.8","""2017-12-05 19:50:49.532"""
"475.2","475.2","475.2","248.4","248.4","248.4","6.58","7.14","7.28","1.46","1.62","1.55","0.86","0.86","0.86","34.92","38.88","37.08","""2017-12-05 19:50:49.611"""
"431.2","431.2","431.2","225.4","225.4","225.4","7.0","6.65","7.28","1.53","1.5","1.62","0.78","0.78","0.78","36.72","36.0","38.88","""2017-12-05 19:50:49.683"""
"466.4","466.4","466.4","243.8","243.8","243.8","7.63","6.72","6.65","1.53","1.38","1.62","0.85","0.85","0.85","36.72","33.12","38.88","""2017-12-05 19:50:49.76"""
"440.0","440.0","440.0","230.0","230.0","230.0","7.56","6.65","7.14","1.62","1.37","1.53","0.8","0.8","0.8","38.88","32.76","36.72","""2017-12-05 19:50:49.963"""
"409.2","409.2","409.2","213.9","213.9","213.9","7.56","6.58","7.0","1.5","1.53","1.49","0.74","0.74","0.74","36.0","36.72","35.64","""2017-12-05 19:50:51.02"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2017-12-05 19:50:51.092"""
"400.4","400.4","400.4","209.3","209.3","209.3","6.51","7.35","6.51","1.55","1.62","1.46","0.73","0.73","0.73","37.08","38.88","34.92","""2017-12-05 19:50:51.168"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2017-12-05 19:50:51.31"""
"413.6","413.6","413.6","216.2","216.2","216.2","6.93","6.44","6.51","1.56","1.52","1.52","0.75","0.75","0.75","37.44","36.36","36.36","""2017-12-05 19:50:51.41"""
"457.6","457.6","457.6","239.2","239.2","239.2","7.0","6.44","7.14","1.43","1.61","1.59","0.83","0.83","0.83","34.2","38.52","38.16","""2017-12-05 19:50:51.494"""
"400.4","400.4","400.4","209.3","209.3","209.3","6.58","7.42","7.49","1.61","1.46","1.58","0.73","0.73","0.73","38.52","34.92","37.8","""2017-12-05 19:50:51.57"""
"418.0","418.0","418.0","218.5","218.5","218.5","6.44","6.65","6.72","1.38","1.58","1.52","0.76","0.76","0.76","33.12","37.8","36.36","""2017-12-05 19:50:51.646"""
"435.6","435.6","435.6","227.7","227.7","227.7","6.79","6.86","7.42","1.58","1.62","1.37","0.79","0.79","0.79","37.8","38.88","32.76","""2017-12-05 19:50:51.744"""
"457.6","457.6","457.6","239.2","239.2","239.2","6.79","7.07","6.51","1.56","1.62","1.46","0.83","0.83","0.83","37.44","38.88","34.92","""2017-12-05 19:50:51.827"""
"448.8","448.8","448.8","234.6","234.6","234.6","7.14","7.63","6.37","1.46","1.58","1.37","0.82","0.82","0.82","34.92","37.8","32.76","""2017-12-05 19:50:51.89"""
"426.8","426.8","426.8","223.1","223.1","223.1","7.0","7.35","7.42","1.62","1.52","1.58","0.78","0.78","0.78","38.88","36.36","37.8","""2017-12-05 19:50:51.946"""
"400.4","400.4","400.4","209.3","209.3","209.3","6.37","7.14","6.93","1.49","1.41","1.58","0.73","0.73","0.73","35.64","33.84","37.8","""2017-12-05 19:50:52.026"""
"448.8","448.8","448.8","234.6","234.6","234.6","6.79","6.51","6.44","1.4","1.59","1.44","0.82","0.82","0.82","33.48","38.16","34.56","""2017-12-05 19:50:52.098"""
"418.0","418.0","418.0","218.5","218.5","218.5","6.58","7.14","7.63","1.5","1.59","1.4","0.76","0.76","0.76","36.0","38.16","33.48","""2017-12-05 19:50:52.179"""
"470.8","470.8","470.8","246.1","246.1","246.1","7.63","7.21","6.65","1.62","1.55","1.43","0.86","0.86","0.86","38.88","37.08","34.2","""2017-12-05 19:50:52.263"""
"418.0","418.0","418.0","218.5","218.5","218.5","6.58","7.07","7.0","1.38","1.55","1.37","0.76","0.76","0.76","33.12","37.08","32.76","""2017-12-05 19:50:52.343"""
"444.4","444.4","444.4","232.3","232.3","232.3","7.63","6.44","7.42","1.41","1.46","1.4","0.81","0.81","0.81","33.84","34.92","33.48","""2017-12-05 19:50:53.41"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2017-12-05 19:50:53.499"""
"426.8","426.8","426.8","223.1","223.1","223.1","6.37","7.14","7.14","1.58","1.44","1.37","0.78","0.78","0.78","37.8","34.56","32.76","""2017-12-05 19:50:53.587"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2017-12-05 19:50:53.658"""
"440.0","440.0","440.0","230.0","230.0","230.0","6.79","7.21","6.51","1.61","1.52","1.58","0.8","0.8","0.8","38.52","36.36","37.8","""2017-12-05 19:50:53.724"""
"462.0","462.0","462.0","241.5","241.5","241.5","7.0","6.51","6.86","1.52","1.38","1.46","0.84","0.84","0.84","36.36","33.12","34.92","""2017-12-05 19:50:53.819"""
"413.6","413.6","413.6","216.2","216.2","216.2","6.79","7.49","7.56","1.5","1.5","1.37","0.75","0.75","0.75","36.0","36.0","32.76","""2017-12-05 19:50:53.89"""
"435.6","435.6","435.6","227.7","227.7","227.7","6.72","7.63","6.58","1.5","1.41","1.37","0.79","0.79","0.79","36.0","33.84","32.76","""2017-12-05 19:50:54.027"""
"466.4","466.4","466.4","243.8","243.8","243.8","6.37","6.93","7.14","1.55","1.53","1.52","0.85","0.85","0.85","37.08","36.72","36.36","""2017-12-05 19:50:54.102"""
"422.4","422.4","422.4","220.8","220.8","220.8","6.51","7.63","6.93","1.61","1.4","1.62","0.77","0.77","0.77","38.52","33.48","38.88","""2017-12-05 19:50:54.205"""
"440.0","440.0","440.0","230.0","230.0","230.0","6.44","7.21","6.51","1.49","1.53","1.5","0.8","0.8","0.8","35.64","36.72","36.0","""2017-12-05 19:50:54.28"""
"448.8","448.8","448.8","234.6","234.6","234.6","6.79","6.37","7.63","1.5","1.55","1.58","0.82","0.82","0.82","36.0","37.08","37.8","""2017-12-05 19:50:54.377"""
"440.0","440.0","440.0","230.0","230.0","230.0","7.49","7.21","6.72","1.59","1.58","1.41","0.8","0.8","0.8","38.16","37.8","33.84","""2017-12-05 19:50:54.458"""
"462.0","462.0","462.0","241.5","241.5","241.5","7.0","7.63","6.44","1.62","1.49","1.37","0.84","0.84","0.84","38.88","35.64","32.76","""2017-12-05 19:50:54.555"""
